id_veiculo,linha,latitude,longitude,timestamp_gps,velocidade,sentido,vista,placa,direcao,ignicao,hodometro,capacidade_pe,capacidade_sentado,id_migracao_trajeto,timestamp_captura
901058,22,-23.000954,-43.36497,2025-10-28 10:14:08-03:00,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],, ,1,285397.1,0,0,8970,2025-10-28 10:23:11.116120
902105,40,-23.008595,-43.440236,2025-10-28 08:50:23-03:00,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],,41,0,132326.299,0,0,8972,2025-10-28 10:23:11.116120
901071,52,-22.964753,-43.392167,2025-10-28 10:06:19-03:00,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],,344,0,278462.0,0,0,9161,2025-10-28 10:23:11.116120
903027,42,-22.871732,-43.336174,2025-10-28 10:22:46-03:00,26.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,199,1,63903.5,0,0,9447,2025-10-28 10:23:11.116120
901066,51,-23.008412,-43.440839,2025-10-28 10:09:57-03:00,0.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],,256,0,18522.2,0,0,3551,2025-10-28 10:23:11.116120
903026,0,-22.876674,-43.329438,2025-10-10 23:44:45-03:00,0.0,,,, ,0,222720.1,0,0,,2025-10-28 10:23:11.116120
903029,42,-22.870073,-43.335501,2025-10-28 10:22:51-03:00,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],,5,1,217785.3,0,0,9449,2025-10-28 10:23:11.116120
902116,41,-22.984124,-43.365761,2025-10-28 10:22:54-03:00,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,179,1,147455.8,0,0,3542,2025-10-28 10:23:11.116120
903028,42,-22.839513,-43.23984,2025-10-28 10:22:56-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,140,1,251800.7,0,0,9447,2025-10-28 10:23:11.116120
901061,22,-23.001337,-43.32863,2025-10-28 10:22:45-03:00,28.1,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],,290,1,315357.7,0,0,8971,2025-10-28 10:23:11.116120
903030,42,-22.83977,-43.239561,2025-10-28 10:22:28-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,136,1,0.0,0,0,9447,2025-10-28 10:23:11.116120
903057,0,-22.920566,-43.608453,2025-06-23 08:40:55-03:00,0.0,,,, ,0,0.0,0,0,,2025-10-28 10:23:11.116120
901051,35,-23.001417,-43.364238,2025-10-28 10:21:55-03:00,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],,46,0,214468.7,0,0,109,2025-10-28 10:23:11.116120
901064,52,-22.982512,-43.36564,2025-10-28 10:22:48-03:00,40.6,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],,359,1,298809.7,0,0,9162,2025-10-28 10:23:11.116120
902107,41,-23.008518,-43.440296,2025-10-28 10:22:49-03:00,18.2,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,77,1,137652.0,0,0,3542,2025-10-28 10:23:11.116120
901049,40,-22.964757,-43.39204,2025-10-28 10:15:22-03:00,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],,354,0,165017.7,0,0,8972,2025-10-28 10:23:11.116120
901073,53,-23.002114,-43.366016,2025-10-28 09:54:39-03:00,0.0,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],, ,0,87959.5,0,0,8967,2025-10-28 10:23:11.116120
901048,35,-23.000938,-43.368169,2025-10-28 09:33:22-03:00,22.7,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],,320,1,238041.1,0,0,109,2025-10-28 10:23:11.116120
901065,51,-23.006417,-43.313784,2025-10-28 10:22:46-03:00,0.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],, ,1,273879.7,0,0,3551,2025-10-28 10:23:11.116120
903031,42,-22.876561,-43.329568,2025-10-23 08:49:20-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,84,0,227442.0,0,0,9447,2025-10-28 10:23:11.116120
902092,41,-22.897478,-43.35197,2025-10-28 10:22:31-03:00,0.9,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,34,1,132382.799,0,0,3542,2025-10-28 10:23:11.116120
903032,42,-22.852288,-43.315867,2025-10-28 10:22:52-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,263,1,193777.3,0,0,9447,2025-10-28 10:23:11.116120
901075,53,-23.001577,-43.364394,2025-10-28 10:22:40-03:00,0.0,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],,42,1,308891.7,0,0,8967,2025-10-28 10:23:11.116120
903055,17,-22.901803,-43.553752,2025-10-28 10:22:43-03:00,0.0,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],,250,1,106099.6,0,0,10580,2025-10-28 10:23:11.116120
902112,41,-22.87752,-43.336963,2025-10-28 10:22:46-03:00,0.0,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],, ,1,131759.5,0,0,3543,2025-10-28 10:23:11.116120
903037,17,-22.92664,-43.651579,2025-10-28 10:22:47-03:00,9.6,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],,248,1,126541.7,0,0,10580,2025-10-28 10:23:11.116120
903002,42,-22.854055,-43.249024,2025-10-28 10:22:43-03:00,27.3,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],,62,1,92220.7,0,0,9449,2025-10-28 10:23:11.116120
901080,53,-22.883757,-43.399657,2025-10-28 09:52:01-03:00,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,145,0,274389.7,0,0,8966,2025-10-28 10:23:11.116120
902110,41,-23.008691,-43.440734,2025-10-28 10:22:49-03:00,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],, ,1,135983.3,0,0,3542,2025-10-28 10:23:11.116120
902114,41,-23.008524,-43.440224,2025-10-28 10:22:43-03:00,18.1,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,78,1,124700.6,0,0,3542,2025-10-28 10:23:11.116120
902078,40,-23.000947,-43.36726,2025-10-28 09:37:14-03:00,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],, ,0,128927.6,0,0,8973,2025-10-28 10:23:11.116120
902111,22,-23.000922,-43.364686,2025-10-28 10:20:11-03:00,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],, ,1,139908.6,0,0,8970,2025-10-28 10:23:11.116120
902025,41,-23.008444,-43.439823,2025-10-28 10:22:39-03:00,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],, ,1,120129.8,0,0,3542,2025-10-28 10:23:11.116120
903054,17,-22.901185,-43.552801,2025-10-28 10:13:36-03:00,13.6,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],,167,1,175232.8,0,0,10580,2025-10-28 10:23:11.116120
903056,17,-22.91939,-43.646184,2025-10-28 09:57:05-03:00,0.0,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],, ,0,163728.5,0,0,10579,2025-10-28 10:23:11.116120
903000,42,-22.876976,-43.329804,2025-10-28 10:22:44-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,211,1,203078.5,0,0,9447,2025-10-28 10:23:11.116120
903058,17,-22.915945,-43.684036,2025-10-28 10:22:55-03:00,7.5,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],,271,1,114348.4,0,0,10579,2025-10-28 10:23:11.116120
901072,53,-22.944506,-43.363472,2025-10-28 08:57:49-03:00,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,291,0,239816.0,0,0,8966,2025-10-28 10:23:11.116120
902045,41,-22.95416,-43.375987,2025-10-28 10:22:53-03:00,59.6,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,35,1,159643.2,0,0,3542,2025-10-28 10:23:11.116120
903008,42,-22.856517,-43.328357,2025-10-28 10:22:39-03:00,9.5,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,250,1,226309.4,0,0,9447,2025-10-28 10:23:11.116120
903007,42,-22.839334,-43.240926,2025-10-28 10:22:46-03:00,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],,323,1,255632.0,0,0,9449,2025-10-28 10:23:11.116120
903004,42,-22.855056,-43.259861,2025-10-28 10:22:41-03:00,35.2,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,325,1,213244.3,0,0,9447,2025-10-28 10:23:11.116120
903006,42,-22.877168,-43.329953,2025-10-23 10:53:32-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],, ,0,232327.2,0,0,9447,2025-10-28 10:23:11.116120
901046,22,-22.965395,-43.391895,2025-10-28 10:22:51-03:00,4.1,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],,350,1,69046.0,0,0,8970,2025-10-28 10:23:11.116120
903005,42,-22.839924,-43.239408,2025-10-28 10:22:48-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,142,1,200362.5,0,0,9447,2025-10-28 10:23:11.116120
903022,42,-22.876959,-43.329849,2025-10-08 15:58:08-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,143,0,264082.2,0,0,9447,2025-10-28 10:23:11.116120
903035,17,-22.9068,-43.572177,2025-10-28 10:22:45-03:00,29.4,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],,101,1,19605.7,0,0,10579,2025-10-28 10:23:11.116120
901059,51,-22.88625,-43.400747,2025-10-28 10:22:53-03:00,29.2,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],,12,1,298963.8,0,0,3551,2025-10-28 10:23:11.116120
903003,42,-22.839536,-43.239729,2025-10-28 10:22:53-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,258,1,214339.1,0,0,9447,2025-10-28 10:23:11.116120
901019,22,-23.000656,-43.365644,2025-10-28 10:14:19-03:00,14.3,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],,94,1,233324.1,0,0,8970,2025-10-28 10:23:11.116120
901020,22,-22.964538,-43.392229,2025-10-28 10:06:59-03:00,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],,342,0,3122.0,0,0,8970,2025-10-28 10:23:11.116120
901021,22,-23.000971,-43.330569,2025-10-28 10:22:48-03:00,55.2,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],,99,1,211138.7,0,0,8970,2025-10-28 10:23:11.116120
901022,53,-22.964556,-43.392305,2025-10-28 08:33:37-03:00,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,348,0,263885.2,0,0,8966,2025-10-28 10:23:11.116120
901023,22,-23.006426,-43.313102,2025-10-28 10:22:27-03:00,0.0,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],,295,1,59128.2,0,0,8971,2025-10-28 10:23:11.116120
901024,51,-22.861308,-43.399074,2025-10-28 10:22:51-03:00,59.1,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],,242,1,192854.6,0,0,3552,2025-10-28 10:23:11.116120
901025,35,-22.93797,-43.372236,2025-10-28 10:22:38-03:00,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,186,1,241372.5,0,0,108,2025-10-28 10:23:11.116120
901026,35,-22.973282,-43.382946,2025-10-28 10:22:27-03:00,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,89,1,276686.8,0,0,108,2025-10-28 10:23:11.116120
901027,22,-22.999964,-43.352937,2025-10-28 10:22:48-03:00,3.5,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],,284,1,254550.6,0,0,8971,2025-10-28 10:23:11.116120
901028,35,-22.878595,-43.341055,2025-10-28 10:21:02-03:00,14.4,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,215,1,216714.3,0,0,108,2025-10-28 10:23:11.116120
903001,42,-22.840787,-43.280628,2025-10-28 10:22:49-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,304,1,210028.1,0,0,9447,2025-10-28 10:23:11.116120
901029,53,-23.00179,-43.364632,2025-10-28 10:11:48-03:00,0.0,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],,46,1,250440.9,0,0,8967,2025-10-28 10:23:11.116120
901031,35,-22.964768,-43.392141,2025-10-28 10:10:09-03:00,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,346,0,18103.0,0,0,108,2025-10-28 10:23:11.116120
901032,51,-22.85372,-43.38423,2025-10-28 10:22:46-03:00,0.0,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],,112,1,241267.4,0,0,3552,2025-10-28 10:23:11.116120
901033,35,-23.001773,-43.364675,2025-10-28 10:16:31-03:00,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],, ,0,231879.9,0,0,109,2025-10-28 10:23:11.116120
901034,35,-22.959386,-43.386474,2025-10-28 10:22:56-03:00,52.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],,75,1,18577.1,0,0,109,2025-10-28 10:23:11.116120
901035,53,-23.001927,-43.364801,2025-10-28 10:22:46-03:00,0.0,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],,48,1,259628.4,0,0,8967,2025-10-28 10:23:11.116120
901036,52,-22.965015,-43.391462,2025-10-28 10:17:06-03:00,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],, ,0,229561.1,0,0,9161,2025-10-28 10:23:11.116120
901037,35,-22.91571,-43.361419,2025-10-28 10:22:40-03:00,9.4,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],,41,1,225154.8,0,0,109,2025-10-28 10:23:11.116120
901038,35,-23.001385,-43.367951,2025-10-28 10:10:00-03:00,23.5,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],,104,1,251648.4,0,0,109,2025-10-28 10:23:11.116120
901039,35,-22.994233,-43.36582,2025-10-28 10:22:56-03:00,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],,1,1,229107.3,0,0,109,2025-10-28 10:23:11.116120
901040,35,-22.964684,-43.391461,2025-10-28 10:19:43-03:00,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,67,0,18382.6,0,0,108,2025-10-28 10:23:11.116120
901041,35,-22.934798,-43.371934,2025-10-28 10:22:44-03:00,0.2,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],,336,1,224741.9,0,0,109,2025-10-28 10:23:11.116120
901042,35,-23.001311,-43.365905,2025-10-28 10:22:02-03:00,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],, ,1,226970.4,0,0,109,2025-10-28 10:23:11.116120
901043,35,-23.002205,-43.366169,2025-10-28 09:10:27-03:00,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],,216,0,199796.6,0,0,109,2025-10-28 10:23:11.116120
901054,53,-22.964699,-43.392208,2025-10-28 10:17:58-03:00,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,343,0,66262.3,0,0,8966,2025-10-28 10:23:11.116120
903009,42,-22.876579,-43.329644,2025-07-15 13:36:38-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],, ,1,234260.4,0,0,,2025-10-28 10:23:11.116120
903010,42,-22.876558,-43.329459,2025-10-28 10:00:13-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,72,0,37511.4,0,0,9447,2025-10-28 10:23:11.116120
903011,42,-22.876836,-43.329856,2025-10-28 10:03:37-03:00,9.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,30,0,275645.9,0,0,9447,2025-10-28 10:23:11.116120
903012,42,-22.839784,-43.239613,2025-10-28 10:15:44-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,144,0,247287.6,0,0,9447,2025-10-28 10:23:11.116120
903015,42,-22.876463,-43.329518,2025-10-28 10:06:04-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,246,0,13224.1,0,0,9447,2025-10-28 10:23:11.116120
903016,42,-22.839465,-43.239952,2025-10-28 10:22:49-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,152,1,267963.2,0,0,9447,2025-10-28 10:23:11.116120
903017,42,-22.847,-43.304601,2025-10-28 10:22:50-03:00,33.4,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,241,1,223275.2,0,0,9447,2025-10-28 10:23:11.116120
903018,42,-22.855925,-43.255796,2025-10-28 10:22:43-03:00,19.6,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],,39,1,37977.2,0,0,9449,2025-10-28 10:23:11.116120
903019,0,-22.774938,-43.284832,2025-07-24 23:14:23-03:00,0.0,,,, ,0,149391.1,0,0,,2025-10-28 10:23:11.116120
903020,42,-22.876248,-43.329547,2025-10-28 10:07:37-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,353,0,10328.1,0,0,9447,2025-10-28 10:23:11.116120
903023,42,-22.819459,-43.236035,2025-10-28 10:22:41-03:00,23.6,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,122,1,217943.7,0,0,9447,2025-10-28 10:23:11.116120
903024,0,-22.805205,-43.342031,2025-10-09 08:14:00-03:00,0.0,,,, ,0,176766.9,0,0,,2025-10-28 10:23:11.116120
903025,42,-22.839487,-43.296112,2025-10-28 10:22:27-03:00,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],,53,1,52736.8,0,0,9449,2025-10-28 10:23:11.116120
903013,42,-22.87656,-43.329815,2025-10-28 10:14:40-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,87,0,256429.2,0,0,9447,2025-10-28 10:23:11.116120
903014,42,-22.876393,-43.329489,2025-10-28 09:52:16-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],, ,0,275848.6,0,0,9447,2025-10-28 10:23:11.116120
902097,41,-22.9995,-43.368678,2025-10-28 09:37:31-03:00,42.1,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,225,1,128688.8,0,0,3542,2025-10-28 10:23:11.116120
901045,35,-23.00673,-43.312494,2025-10-28 10:22:52-03:00,9.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,237,1,240487.2,0,0,108,2025-10-28 10:23:11.116120
901053,52,-22.964527,-43.392003,2025-10-28 10:02:30-03:00,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],,346,0,193967.0,0,0,9161,2025-10-28 10:23:11.116120
901060,51,-22.977408,-43.406751,2025-10-28 10:22:55-03:00,50.8,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],,34,1,297320.5,0,0,3551,2025-10-28 10:23:11.116120
903052,14,-22.918596,-43.644332,2025-10-28 09:54:59-03:00,0.0,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],, ,0,126464.6,0,0,10581,2025-10-28 10:23:11.116120
903060,17,-22.912637,-43.594238,2025-10-28 10:22:46-03:00,11.5,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],,248,1,183647.1,0,0,10580,2025-10-28 10:23:11.116120
903063,17,-22.927489,-43.677649,2025-10-28 10:17:11-03:00,3.7,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],,115,1,169701.5,0,0,10579,2025-10-28 10:23:11.116120
901000,22,-22.964485,-43.392165,2025-10-28 10:17:52-03:00,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],, ,0,217075.8,0,0,8970,2025-10-28 10:23:11.116120
902113,40,-23.002256,-43.366934,2025-10-28 10:07:16-03:00,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],, ,0,125740.9,0,0,8973,2025-10-28 10:23:11.116120
902118,41,-22.923929,-43.37384,2025-10-28 10:22:48-03:00,28.1,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,354,1,123448.8,0,0,3542,2025-10-28 10:23:11.116120
902117,40,-22.881399,-43.341859,2025-10-28 10:22:46-03:00,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],, ,1,132209.6,0,0,8972,2025-10-28 10:23:11.116120
901052,53,-22.964518,-43.391942,2025-10-28 10:07:05-03:00,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,346,0,245911.5,0,0,8966,2025-10-28 10:23:11.116120
901056,35,-22.878361,-43.336363,2025-10-28 10:22:41-03:00,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,355,1,208980.1,0,0,108,2025-10-28 10:23:11.116120
902125,12,-23.000554,-43.366865,2025-10-28 09:48:05-03:00,21.3,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],,192,1,202904.6,0,0,121,2025-10-28 10:23:11.116120
901044,52,-22.964784,-43.39208,2025-10-28 10:11:30-03:00,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],,336,0,18446.0,0,0,9161,2025-10-28 10:23:11.116120
903033,42,-22.813966,-43.244325,2025-10-28 10:17:53-03:00,58.3,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],,299,1,30214.5,0,0,9449,2025-10-28 10:23:11.116120
903034,42,-22.837696,-43.289934,2025-10-28 10:22:37-03:00,38.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],,97,1,46151.9,0,0,9449,2025-10-28 10:23:11.116120
902049,46,-22.841426,-43.277144,2025-10-28 10:22:37-03:00,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,240,1,173052.5,0,0,144,2025-10-28 10:23:11.116120
902020,41,-22.897498,-43.352251,2025-10-28 10:22:26-03:00,19.5,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],,218,1,8776.6,0,0,3543,2025-10-28 10:23:11.116120
902022,43,-22.965467,-43.391938,2025-10-28 09:43:34-03:00,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],, ,0,157234.5,0,0,4049,2025-10-28 10:23:11.116120
901092,35,-22.879023,-43.340475,2025-10-28 10:22:40-03:00,40.3,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],,98,1,183552.4,0,0,109,2025-10-28 10:23:11.116120
901093,50,-23.006549,-43.314121,2025-10-28 10:19:56-03:00,0.0,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],,273,0,287597.9,0,0,3311,2025-10-28 10:23:11.116120
902023,46,-23.002165,-43.365871,2025-10-28 09:47:46-03:00,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],,220,0,217979.5,0,0,145,2025-10-28 10:23:11.116120
902059,46,-23.001463,-43.367312,2025-10-28 09:14:14-03:00,9.5,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],,92,1,237993.2,0,0,145,2025-10-28 10:23:11.116120
902056,46,-22.897263,-43.351864,2025-10-28 10:22:44-03:00,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],,20,1,243277.3,0,0,145,2025-10-28 10:23:11.116120
901091,52,-23.002188,-43.366478,2025-10-28 09:57:05-03:00,0.0,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],,217,0,71965.9,0,0,9162,2025-10-28 10:23:11.116120
901096,51,-22.899204,-43.397762,2025-10-28 10:20:46-03:00,69.2,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],,171,1,226083.5,0,0,3552,2025-10-28 10:23:11.116120
901086,53,-22.884478,-43.399394,2025-10-28 10:22:47-03:00,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,89,1,85395.8,0,0,8966,2025-10-28 10:23:11.116120
902032,41,-22.972683,-43.402725,2025-10-28 10:22:57-03:00,37.8,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],,236,1,6630.4,0,0,3543,2025-10-28 10:23:11.116120
902024,46,-22.964508,-43.39173,2025-10-28 09:00:51-03:00,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,72,0,229974.1,0,0,144,2025-10-28 10:23:11.116120
901094,35,-22.916083,-43.361757,2025-10-28 10:22:27-03:00,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,193,1,227000.9,0,0,108,2025-10-28 10:23:11.116120
902027,46,-22.898836,-43.353173,2025-10-28 10:22:41-03:00,44.1,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,213,1,248428.7,0,0,144,2025-10-28 10:23:11.116120
902031,46,-23.001212,-43.365441,2025-10-28 10:22:43-03:00,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],, ,1,236029.9,0,0,145,2025-10-28 10:23:11.116120
902028,46,-22.91501,-43.360951,2025-10-28 10:08:29-03:00,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],, ,0,220078.2,0,0,144,2025-10-28 10:23:11.116120
902029,43,-22.852385,-43.31633,2025-10-28 10:22:46-03:00,21.3,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],,82,1,167886.0,0,0,4049,2025-10-28 10:23:11.116120
902018,50,-22.973254,-43.3933,2025-10-28 10:22:52-03:00,7.2,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],,86,1,215161.4,0,0,3310,2025-10-28 10:23:11.116120
902046,46,-22.870182,-43.3356,2025-10-28 10:22:45-03:00,24.7,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,192,1,213043.1,0,0,144,2025-10-28 10:23:11.116120
902010,50,-23.006617,-43.313939,2025-10-28 10:22:55-03:00,31.2,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],,96,1,201077.7,0,0,3310,2025-10-28 10:23:11.116120
902026,46,-22.841834,-43.299261,2025-10-28 10:22:42-03:00,49.3,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,55,1,196575.0,0,0,144,2025-10-28 10:23:11.116120
